dt,Hr,Entry Fee,Seats,Rake Percent,Rake,Users,Wager
"July 2, 2018",16,100,2,15.00%,450,15,3000
"July 2, 2018",16,100,6,15.00%,5715,243,36600
"July 2, 2018",16,250,6,15.00%,7200,123,46500
"July 2, 2018",16,500,6,12.00%,5940,63,43500
"July 2, 2018",16,1000,6,10.00%,27300,108,243000
"July 2, 2018",16,3000,6,10.00%,18000,24,171000
"July 2, 2018",16,10000,2,6.00%,10800,9,180000
"July 2, 2018",17,10,2,15.00%,180,81,1200
"July 2, 2018",17,10,6,15.00%,1104,444,6870
"July 2, 2018",17,25,2,15.00%,225,42,1500
"July 2, 2018",17,25,6,15.00%,2610,414,16575
"July 2, 2018",17,50,2,15.00%,270,24,1800
"July 2, 2018",17,50,6,15.00%,2139,162,13050
"July 2, 2018",17,100,6,15.00%,6660,252,42000
"July 2, 2018",17,250,6,15.00%,8100,120,46500
"July 2, 2018",17,500,6,12.00%,1260,18,10500
"July 2, 2018",17,1000,6,10.00%,21600,105,207000
"July 2, 2018",17,3000,6,10.00%,15300,36,144000
"July 2, 2018",17,10000,2,6.00%,14400,9,240000
"July 2, 2018",18,10,2,15.00%,171,81,1140
"July 2, 2018",18,10,6,15.00%,1032,420,6540
"July 2, 2018",18,25,2,15.00%,294,42,1950
"July 2, 2018",18,25,6,15.00%,2430,396,15075
"July 2, 2018",18,50,2,15.00%,135,18,900
"July 2, 2018",18,50,6,15.00%,2094,177,13500
"July 2, 2018",18,100,6,15.00%,6120,234,38400
"July 2, 2018",18,250,6,15.00%,9675,117,60000
"July 2, 2018",18,500,6,12.00%,720,12,6000
"July 2, 2018",18,1000,6,10.00%,19500,102,183000
"July 2, 2018",18,3000,6,10.00%,7200,21,63000
"July 2, 2018",18,10000,2,6.00%,3600,6,60000
"July 2, 2018",19,10,2,15.00%,162,72,1080
"July 2, 2018",19,10,6,15.00%,906,408,5790
"July 2, 2018",19,25,2,15.00%,204,21,1350
"July 2, 2018",19,25,6,15.00%,2409,417,15075
"July 2, 2018",19,50,2,15.00%,225,21,1500
"July 2, 2018",19,50,6,15.00%,2274,183,14100
"July 2, 2018",19,100,2,15.00%,180,6,1200
"July 2, 2018",19,100,6,15.00%,6030,249,36900
"July 2, 2018",19,250,6,15.00%,9789,138,57000
"July 2, 2018",19,500,6,12.00%,1260,18,10500
"July 2, 2018",19,1000,6,10.00%,21600,99,213000
"July 2, 2018",19,2000,2,10.00%,2400,9,24000
"July 2, 2018",19,3000,6,10.00%,16200,30,162000
"July 2, 2018",19,10000,2,6.00%,3600,6,60000
"July 2, 2018",20,10,2,15.00%,153,66,1020
"July 2, 2018",20,10,6,15.00%,897,417,5460
"July 2, 2018",20,25,2,15.00%,294,51,1950
"July 2, 2018",20,25,6,15.00%,2712,429,16950
"July 2, 2018",20,50,2,15.00%,45,6,300
"July 2, 2018",20,50,6,15.00%,2655,213,16950
"July 2, 2018",20,100,6,15.00%,6840,258,41700
"July 2, 2018",20,250,6,15.00%,9225,138,54750
"July 2, 2018",20,500,6,12.00%,2880,36,21000
"July 2, 2018",20,1000,6,10.00%,19200,99,165000
"July 2, 2018",20,3000,6,10.00%,28800,36,252000
"July 2, 2018",20,5000,2,8.00%,2400,6,30000
"July 2, 2018",20,10000,2,6.00%,14400,12,240000
"July 2, 2018",21,10,2,15.00%,189,84,1260
"July 2, 2018",21,10,6,15.00%,1221,498,7290
"July 2, 2018",21,25,2,15.00%,180,45,1200
"July 2, 2018",21,25,6,15.00%,2487,405,15525
"July 2, 2018",21,50,2,15.00%,90,12,600
"July 2, 2018",21,50,6,15.00%,2385,240,15150
"July 2, 2018",21,100,6,15.00%,5670,237,36000
"July 2, 2018",21,250,6,15.00%,11814,195,75750
"July 2, 2018",21,500,6,12.00%,7020,60,57000
"July 2, 2018",21,1000,6,10.00%,25200,123,249000
"July 2, 2018",21,2000,2,10.00%,1200,6,12000
"July 2, 2018",21,3000,6,10.00%,24300,36,234000
"July 2, 2018",21,10000,2,6.00%,14400,21,240000
"July 2, 2018",22,10,2,15.00%,171,78,1140
"July 2, 2018",22,10,6,15.00%,1314,531,8130
"July 2, 2018",22,25,2,15.00%,315,57,2100
"July 2, 2018",22,25,6,15.00%,2769,477,17250
"July 2, 2018",22,50,2,15.00%,270,33,1800
"July 2, 2018",22,50,6,15.00%,3645,291,22200
"July 2, 2018",22,100,2,15.00%,360,9,2400
"July 2, 2018",22,100,6,15.00%,8955,354,56100
"July 2, 2018",22,250,6,15.00%,10239,141,63750
"July 2, 2018",22,500,6,12.00%,5580,69,43500
"July 2, 2018",22,1000,2,10.00%,1800,9,18000
"July 2, 2018",22,1000,6,10.00%,35700,156,339000
"July 2, 2018",22,3000,2,10.00%,1800,6,18000
"July 2, 2018",22,3000,6,10.00%,32400,39,315000
"July 2, 2018",22,10000,2,6.00%,21600,18,360000
"July 2, 2018",23,10,2,15.00%,207,81,1380
"July 2, 2018",23,10,6,15.00%,1233,534,7770
"July 2, 2018",23,25,2,15.00%,180,33,1200
"July 2, 2018",23,25,6,15.00%,2790,423,18000
"July 2, 2018",23,50,2,15.00%,495,39,3300
"July 2, 2018",23,50,6,15.00%,2859,216,17850
"July 2, 2018",23,100,6,15.00%,9135,333,57000
"July 2, 2018",23,250,6,15.00%,12714,165,79500
"July 2, 2018",23,500,6,12.00%,8100,87,66000
"July 2, 2018",23,1000,6,10.00%,41100,186,378000
"July 2, 2018",23,3000,6,10.00%,26100,48,234000
"July 2, 2018",23,10000,2,6.00%,21600,18,360000
"July 3, 2018",0,10,2,15.00%,126,51,840
"July 3, 2018",0,10,6,15.00%,744,282,4410
"July 3, 2018",0,25,2,15.00%,315,45,2100
"July 3, 2018",0,25,6,15.00%,1632,261,10125
"July 3, 2018",0,50,2,15.00%,135,15,900
"July 3, 2018",0,50,6,15.00%,2385,183,14100
"July 3, 2018",0,100,2,15.00%,90,6,600
"July 3, 2018",0,100,6,15.00%,8820,279,54600
"July 3, 2018",0,250,6,15.00%,8664,138,52500
"July 3, 2018",0,500,6,12.00%,13320,117,100500
"July 3, 2018",0,1000,6,10.00%,29700,132,279000
"July 3, 2018",0,3000,2,10.00%,1800,6,18000
"July 3, 2018",0,3000,6,10.00%,39600,54,351000
"July 3, 2018",0,10000,2,6.00%,21600,15,360000
"July 3, 2018",1,10,2,15.00%,18,12,120
"July 3, 2018",1,10,6,15.00%,567,180,3420
"July 3, 2018",1,25,2,15.00%,90,12,600
"July 3, 2018",1,25,6,15.00%,1092,153,6675
"July 3, 2018",1,50,2,15.00%,45,6,300
"July 3, 2018",1,50,6,15.00%,1194,96,7800
"July 3, 2018",1,100,2,15.00%,90,6,600
"July 3, 2018",1,100,6,15.00%,4140,153,25500
"July 3, 2018",1,250,6,15.00%,5064,69,31500
"July 3, 2018",1,500,6,12.00%,6480,57,54000
"July 3, 2018",1,1000,6,10.00%,18900,102,183000
"July 3, 2018",1,2000,2,10.00%,1200,6,12000
"July 3, 2018",1,3000,2,10.00%,7200,12,72000
"July 3, 2018",1,3000,6,10.00%,33300,36,297000
"July 3, 2018",1,10000,2,6.00%,14400,18,240000
"July 3, 2018",2,10,6,15.00%,333,138,2010
"July 3, 2018",2,25,2,15.00%,90,6,600
"July 3, 2018",2,25,6,15.00%,720,114,4725
"July 3, 2018",2,50,6,15.00%,429,45,2700
"July 3, 2018",2,100,2,15.00%,90,6,600
"July 3, 2018",2,100,6,15.00%,3060,96,19500
"July 3, 2018",2,250,6,15.00%,3825,54,24750
"July 3, 2018",2,500,6,12.00%,2520,30,21000
"July 3, 2018",2,1000,6,10.00%,13500,60,126000
"July 3, 2018",2,2000,2,10.00%,1200,6,12000
"July 3, 2018",2,3000,2,10.00%,7200,15,72000
"July 3, 2018",2,3000,6,10.00%,18000,24,144000
"July 3, 2018",3,10,2,15.00%,18,6,120
"July 3, 2018",3,10,6,15.00%,162,69,990
"July 3, 2018",3,25,2,15.00%,24,6,150
"July 3, 2018",3,25,6,15.00%,258,39,1650
"July 3, 2018",3,50,6,15.00%,225,9,1500
"July 3, 2018",3,100,6,15.00%,1485,72,9000
"July 3, 2018",3,250,6,15.00%,1689,36,10500
"July 3, 2018",3,500,6,12.00%,540,9,4500
"July 3, 2018",3,1000,6,10.00%,7500,27,69000
"July 3, 2018",3,3000,2,10.00%,5400,9,54000
"July 3, 2018",3,3000,6,10.00%,5400,6,54000
"July 3, 2018",3,5000,2,8.00%,4800,9,60000
"July 3, 2018",3,10000,2,6.00%,10800,6,180000
"July 3, 2018",4,10,2,15.00%,9,6,60
"July 3, 2018",4,10,6,15.00%,60,21,390
"July 3, 2018",4,25,6,15.00%,180,30,975
"July 3, 2018",4,50,6,15.00%,159,15,1050
"July 3, 2018",4,100,6,15.00%,720,33,4800
"July 3, 2018",4,250,6,15.00%,1014,12,5250
"July 3, 2018",4,1000,6,10.00%,3000,9,30000
"July 3, 2018",4,3000,2,10.00%,1800,6,18000
"July 3, 2018",4,3000,6,10.00%,12600,12,108000
"July 3, 2018",4,5000,2,8.00%,4800,6,60000
"July 3, 2018",5,10,2,15.00%,9,6,60
"July 3, 2018",5,10,6,15.00%,60,30,360
"July 3, 2018",5,25,2,15.00%,69,9,450
"July 3, 2018",5,25,6,15.00%,258,30,1575
"July 3, 2018",5,50,6,15.00%,294,33,1950
"July 3, 2018",5,100,6,15.00%,810,39,5100
"July 3, 2018",5,250,6,15.00%,2475,33,16500
"July 3, 2018",5,500,6,12.00%,1080,9,9000
"July 3, 2018",5,1000,6,10.00%,900,9,9000
"July 3, 2018",5,3000,2,10.00%,7200,9,72000
"July 3, 2018",5,3000,6,10.00%,9000,9,81000
"July 3, 2018",6,10,2,15.00%,36,18,240
"July 3, 2018",6,10,6,15.00%,117,57,750
"July 3, 2018",6,25,2,15.00%,69,18,450
"July 3, 2018",6,25,6,15.00%,417,51,2250
"July 3, 2018",6,50,2,15.00%,45,6,300
"July 3, 2018",6,50,6,15.00%,270,24,1800
"July 3, 2018",6,100,6,15.00%,1395,54,8100
"July 3, 2018",6,250,6,15.00%,2364,30,15000
"July 3, 2018",6,500,6,12.00%,360,6,3000
"July 3, 2018",6,1000,6,10.00%,1800,15,15000
"July 3, 2018",6,3000,6,10.00%,9000,6,90000
"July 3, 2018",7,10,2,15.00%,9,6,60
"July 3, 2018",7,10,6,15.00%,429,171,2700
"July 3, 2018",7,25,2,15.00%,90,6,600
"July 3, 2018",7,25,6,15.00%,744,105,4725
"July 3, 2018",7,50,6,15.00%,405,27,2400
"July 3, 2018",7,100,6,15.00%,2925,96,17700
"July 3, 2018",7,250,6,15.00%,1239,24,8250
"July 3, 2018",7,1000,6,10.00%,4200,27,42000
"July 3, 2018",7,10000,2,6.00%,3600,6,60000
"July 3, 2018",8,10,2,15.00%,72,33,480
"July 3, 2018",8,10,6,15.00%,663,294,4200
"July 3, 2018",8,25,2,15.00%,24,6,150
"July 3, 2018",8,25,6,15.00%,1227,204,7725
"July 3, 2018",8,50,6,15.00%,564,60,3750
"July 3, 2018",8,100,6,15.00%,3735,159,23400
"July 3, 2018",8,250,6,15.00%,2475,48,15750
"July 3, 2018",8,500,6,12.00%,1080,18,9000
"July 3, 2018",8,1000,6,10.00%,9300,33,90000
"July 3, 2018",8,10000,2,6.00%,10800,9,180000
"July 3, 2018",9,10,2,15.00%,162,63,1080
"July 3, 2018",9,10,6,15.00%,699,309,4530
"July 3, 2018",9,25,2,15.00%,135,21,900
"July 3, 2018",9,25,6,15.00%,1788,315,11550
"July 3, 2018",9,50,2,15.00%,90,12,600
"July 3, 2018",9,50,6,15.00%,1824,147,11400
"July 3, 2018",9,100,6,15.00%,5670,219,35400
"July 3, 2018",9,250,6,15.00%,2250,45,14250
"July 3, 2018",9,500,2,12.00%,360,6,3000
"July 3, 2018",9,500,6,12.00%,2520,30,21000
"July 3, 2018",9,1000,6,10.00%,13200,57,120000
"July 3, 2018",9,10000,2,6.00%,18000,18,300000
"July 3, 2018",10,10,2,15.00%,171,63,1140
"July 3, 2018",10,10,6,15.00%,792,315,5010
"July 3, 2018",10,25,2,15.00%,135,18,900
"July 3, 2018",10,25,6,15.00%,1710,282,10725
"July 3, 2018",10,50,2,15.00%,45,6,300
"July 3, 2018",10,50,6,15.00%,2070,165,12600
"July 3, 2018",10,100,6,15.00%,4230,171,27000
"July 3, 2018",10,250,6,15.00%,5850,105,38250
"July 3, 2018",10,500,6,12.00%,1980,27,16500
"July 3, 2018",10,1000,6,10.00%,23700,96,222000
"July 3, 2018",10,10000,2,6.00%,43200,27,720000
"July 3, 2018",11,10,2,15.00%,81,42,540
"July 3, 2018",11,10,6,15.00%,906,366,5790
"July 3, 2018",11,25,2,15.00%,159,27,1050
"July 3, 2018",11,25,6,15.00%,2082,309,12750
"July 3, 2018",11,50,2,15.00%,90,6,600
"July 3, 2018",11,50,6,15.00%,1374,135,9000
"July 3, 2018",11,100,6,15.00%,6030,228,37500
"July 3, 2018",11,250,6,15.00%,6414,105,39000
"July 3, 2018",11,500,6,12.00%,3060,39,24000
"July 3, 2018",11,1000,6,10.00%,29400,129,282000
"July 3, 2018",11,2000,2,10.00%,1200,6,12000
"July 3, 2018",11,3000,6,10.00%,25200,39,225000
"July 3, 2018",11,10000,2,6.00%,25200,15,420000
"July 3, 2018",12,10,2,15.00%,90,48,600
"July 3, 2018",12,10,6,15.00%,1059,423,6660
"July 3, 2018",12,25,2,15.00%,360,42,2400
"July 3, 2018",12,25,6,15.00%,2238,384,14250
"July 3, 2018",12,50,2,15.00%,45,6,300
"July 3, 2018",12,50,6,15.00%,1890,174,11550
"July 3, 2018",12,100,6,15.00%,7155,270,45300
"July 3, 2018",12,250,6,15.00%,6750,111,41250
"July 3, 2018",12,500,6,12.00%,4500,42,36000
"July 3, 2018",12,1000,6,10.00%,26700,117,243000
"July 3, 2018",12,3000,6,10.00%,25200,42,252000
"July 3, 2018",12,5000,2,8.00%,4800,6,60000
"July 3, 2018",12,10000,2,6.00%,36000,24,600000
"July 3, 2018",13,10,2,15.00%,207,84,1380
"July 3, 2018",13,10,6,15.00%,1167,498,7440
"July 3, 2018",13,25,2,15.00%,270,36,1800
"July 3, 2018",13,25,6,15.00%,2499,402,15075
"July 3, 2018",13,50,2,15.00%,90,9,600
"July 3, 2018",13,50,6,15.00%,1959,213,12450
"July 3, 2018",13,100,6,15.00%,5400,210,34200
"July 3, 2018",13,250,6,15.00%,13389,195,83250
"July 3, 2018",13,500,6,12.00%,4320,48,36000
"July 3, 2018",13,1000,6,10.00%,24600,126,228000
"July 3, 2018",13,3000,2,10.00%,1800,6,18000
"July 3, 2018",13,3000,6,10.00%,30600,48,261000
"July 3, 2018",13,10000,2,6.00%,18000,9,300000
"July 3, 2018",14,10,2,15.00%,207,84,1380
"July 3, 2018",14,10,6,15.00%,852,351,5250
"July 3, 2018",14,25,2,15.00%,450,66,3000
"July 3, 2018",14,25,6,15.00%,2463,360,14400
"July 3, 2018",14,50,2,15.00%,225,15,1500
"July 3, 2018",14,50,6,15.00%,2139,180,13350
"July 3, 2018",14,100,2,15.00%,180,12,1200
"July 3, 2018",14,100,6,15.00%,7740,264,48000
"July 3, 2018",14,250,6,15.00%,10239,150,62250
"July 3, 2018",14,500,6,12.00%,6660,66,46500
"July 3, 2018",14,1000,2,10.00%,600,6,6000
"July 3, 2018",14,1000,6,10.00%,26400,117,243000
"July 3, 2018",14,2000,2,10.00%,1200,6,12000
"July 3, 2018",14,3000,2,10.00%,7200,15,72000
"July 3, 2018",14,3000,6,10.00%,30600,45,270000
"July 3, 2018",14,10000,2,6.00%,3600,6,60000
"July 3, 2018",15,10,2,15.00%,333,117,2220
"July 3, 2018",15,10,6,15.00%,1050,468,6540
"July 3, 2018",15,25,2,15.00%,315,57,2100
"July 3, 2018",15,25,6,15.00%,2778,438,17250
"July 3, 2018",15,50,2,15.00%,315,33,2100
"July 3, 2018",15,50,6,15.00%,2610,219,16800
"July 3, 2018",15,100,2,15.00%,360,9,2400
"July 3, 2018",15,100,6,15.00%,8010,282,46800
"July 3, 2018",15,250,6,15.00%,8439,123,54750
"July 3, 2018",15,500,2,12.00%,360,6,3000
"July 3, 2018",15,500,6,12.00%,3960,51,33000
"July 3, 2018",15,1000,6,10.00%,27600,135,264000
"July 3, 2018",15,3000,2,10.00%,3600,9,36000
"July 3, 2018",15,3000,6,10.00%,33300,48,324000
"July 3, 2018",15,5000,2,8.00%,12000,21,150000
"July 3, 2018",15,10000,2,6.00%,3600,6,60000
"July 3, 2018",16,10,2,15.00%,180,69,1200
"July 3, 2018",16,10,6,15.00%,1098,471,6930
"July 3, 2018",16,25,2,15.00%,315,48,2100
"July 3, 2018",16,25,6,15.00%,2778,435,17175
"July 3, 2018",16,50,2,15.00%,270,27,1800
"July 3, 2018",16,50,6,15.00%,2949,219,17700
"July 3, 2018",16,100,2,15.00%,180,12,1200
"July 3, 2018",16,100,6,15.00%,5940,228,37200
"July 3, 2018",16,250,6,15.00%,8325,120,54750
"July 3, 2018",16,500,6,12.00%,4680,51,39000
"July 3, 2018",16,1000,6,10.00%,34500,153,336000
"July 3, 2018",16,2000,2,10.00%,1200,6,12000
"July 3, 2018",16,3000,2,10.00%,1800,6,18000
"July 3, 2018",16,3000,6,10.00%,29700,39,288000
"July 3, 2018",16,5000,2,8.00%,7200,15,90000
"July 3, 2018",17,10,2,15.00%,171,72,1140
"July 3, 2018",17,10,6,15.00%,1125,486,7080
"July 3, 2018",17,25,2,15.00%,360,42,2400
"July 3, 2018",17,25,6,15.00%,2553,414,16050
"July 3, 2018",17,50,2,15.00%,225,18,1500
"July 3, 2018",17,50,6,15.00%,2655,225,16950
"July 3, 2018",17,100,2,15.00%,450,18,3000
"July 3, 2018",17,100,6,15.00%,5220,219,33300
"July 3, 2018",17,250,6,15.00%,7875,147,48750
"July 3, 2018",17,500,6,12.00%,5040,63,40500
"July 3, 2018",17,1000,2,10.00%,1800,9,18000
"July 3, 2018",17,1000,6,10.00%,27900,147,267000
"July 3, 2018",17,2000,2,10.00%,1200,6,12000
"July 3, 2018",17,3000,2,10.00%,5400,12,54000
"July 3, 2018",17,3000,6,10.00%,35100,54,351000
"July 3, 2018",17,5000,2,8.00%,2400,6,30000
"July 3, 2018",17,10000,2,6.00%,18000,12,300000
"July 3, 2018",18,10,2,15.00%,117,63,780
"July 3, 2018",18,10,6,15.00%,1296,525,8250
"July 3, 2018",18,25,2,15.00%,159,39,1050
"July 3, 2018",18,25,6,15.00%,2049,351,12900
"July 3, 2018",18,50,2,15.00%,135,15,900
"July 3, 2018",18,50,6,15.00%,2994,240,18000
"July 3, 2018",18,100,2,15.00%,180,6,1200
"July 3, 2018",18,100,6,15.00%,6840,249,42600
"July 3, 2018",18,250,6,15.00%,8100,132,49500
"July 3, 2018",18,500,2,12.00%,360,6,3000
"July 3, 2018",18,500,6,12.00%,3960,57,33000
"July 3, 2018",18,1000,6,10.00%,31800,132,288000
"July 3, 2018",18,2000,2,10.00%,1200,6,12000
"July 3, 2018",18,3000,2,10.00%,1800,6,18000
"July 3, 2018",18,3000,6,10.00%,10800,27,108000
"July 3, 2018",18,5000,2,8.00%,2400,6,30000
"July 3, 2018",19,10,2,15.00%,189,87,1260
"July 3, 2018",19,10,6,15.00%,996,456,6330
"July 3, 2018",19,25,2,15.00%,339,51,2250
"July 3, 2018",19,25,6,15.00%,2238,387,14100
"July 3, 2018",19,50,2,15.00%,270,24,1800
"July 3, 2018",19,50,6,15.00%,2790,240,17400
"July 3, 2018",19,100,6,15.00%,6390,246,39600
"July 3, 2018",19,250,6,15.00%,9675,156,60750
"July 3, 2018",19,500,6,12.00%,3600,45,30000
"July 3, 2018",19,1000,2,10.00%,600,6,6000
"July 3, 2018",19,1000,6,10.00%,27900,135,261000
"July 3, 2018",19,3000,2,10.00%,10800,15,108000
"July 3, 2018",19,3000,6,10.00%,19800,33,189000
"July 3, 2018",19,5000,2,8.00%,2400,6,30000
"July 3, 2018",19,10000,2,6.00%,7200,6,120000
"July 3, 2018",20,10,2,15.00%,123,57,810
"July 3, 2018",20,10,6,15.00%,1149,492,7110
"July 3, 2018",20,25,2,15.00%,294,54,1950
"July 3, 2018",20,25,6,15.00%,2319,429,14475
"July 3, 2018",20,50,2,15.00%,270,18,1800
"July 3, 2018",20,50,6,15.00%,2340,201,14250
"July 3, 2018",20,100,2,15.00%,540,18,3600
"July 3, 2018",20,100,6,15.00%,6750,228,40800
"July 3, 2018",20,250,6,15.00%,7650,114,42750
"July 3, 2018",20,500,6,12.00%,5760,57,46500
"July 3, 2018",20,1000,6,10.00%,36900,159,315000
"July 3, 2018",20,2000,2,10.00%,7200,6,72000
"July 3, 2018",20,3000,2,10.00%,1800,6,18000
"July 3, 2018",20,3000,6,10.00%,17100,30,171000
"July 3, 2018",20,5000,2,8.00%,7200,9,90000
"July 3, 2018",20,10000,2,6.00%,7200,12,120000
"July 3, 2018",21,10,2,15.00%,81,42,540
"July 3, 2018",21,10,6,15.00%,1239,519,7800
"July 3, 2018",21,25,2,15.00%,294,51,1950
"July 3, 2018",21,25,6,15.00%,2868,492,17550
"July 3, 2018",21,50,2,15.00%,135,12,900
"July 3, 2018",21,50,6,15.00%,2229,201,13650
"July 3, 2018",21,100,2,15.00%,630,9,4200
"July 3, 2018",21,100,6,15.00%,5985,264,38700
"July 3, 2018",21,250,6,15.00%,12825,174,81000
"July 3, 2018",21,500,2,12.00%,360,6,3000
"July 3, 2018",21,500,6,12.00%,4680,57,39000
"July 3, 2018",21,1000,6,10.00%,33000,141,303000
"July 3, 2018",21,2000,2,10.00%,3600,9,36000
"July 3, 2018",21,3000,2,10.00%,1800,6,18000
"July 3, 2018",21,3000,6,10.00%,33300,48,315000
"July 3, 2018",21,5000,2,8.00%,4800,9,60000
"July 3, 2018",21,10000,2,6.00%,10800,9,180000
"July 3, 2018",22,10,2,15.00%,198,84,1320
"July 3, 2018",22,10,6,15.00%,1188,498,7560
"July 3, 2018",22,25,2,15.00%,204,33,1350
"July 3, 2018",22,25,6,15.00%,2757,459,17475
"July 3, 2018",22,50,2,15.00%,45,6,300
"July 3, 2018",22,50,6,15.00%,2724,210,16950
"July 3, 2018",22,100,2,15.00%,360,9,2400
"July 3, 2018",22,100,6,15.00%,8460,312,53100
"July 3, 2018",22,250,6,15.00%,16650,237,101250
"July 3, 2018",22,500,6,12.00%,7020,87,57000
"July 3, 2018",22,1000,6,10.00%,38700,177,363000
"July 3, 2018",22,3000,2,10.00%,16200,18,162000
"July 3, 2018",22,3000,6,10.00%,17100,24,162000
"July 3, 2018",22,10000,2,6.00%,10800,6,180000
"July 3, 2018",23,10,2,15.00%,189,69,1260
"July 3, 2018",23,10,6,15.00%,855,378,5520
"July 3, 2018",23,25,2,15.00%,339,51,2250
"July 3, 2018",23,25,6,15.00%,2364,393,14925
"July 3, 2018",23,50,2,15.00%,180,21,1200
"July 3, 2018",23,50,6,15.00%,3714,288,22800
"July 3, 2018",23,100,2,15.00%,180,12,1200
"July 3, 2018",23,100,6,15.00%,9000,303,56400
"July 3, 2018",23,250,6,15.00%,14514,237,89250
"July 3, 2018",23,500,6,12.00%,12600,129,94500
"July 3, 2018",23,1000,6,10.00%,42600,177,378000
"July 3, 2018",23,2000,2,10.00%,3600,15,36000
"July 3, 2018",23,3000,2,10.00%,1800,6,18000
"July 3, 2018",23,3000,6,10.00%,23400,48,225000
"July 3, 2018",23,5000,2,8.00%,2400,6,30000
"July 3, 2018",23,10000,2,6.00%,18000,15,300000
"July 4, 2018",0,10,2,15.00%,81,27,540
"July 4, 2018",0,10,6,15.00%,672,264,4230
"July 4, 2018",0,25,2,15.00%,294,36,1950
"July 4, 2018",0,25,6,15.00%,1284,216,7950
"July 4, 2018",0,50,2,15.00%,270,30,1800
"July 4, 2018",0,50,6,15.00%,2544,180,15300
"July 4, 2018",0,100,2,15.00%,270,12,1800
"July 4, 2018",0,100,6,15.00%,7110,243,44100
"July 4, 2018",0,250,6,15.00%,13614,231,83250
"July 4, 2018",0,500,6,12.00%,6840,57,57000
"July 4, 2018",0,1000,6,10.00%,35400,141,324000
"July 4, 2018",0,2000,2,10.00%,1200,6,12000
"July 4, 2018",0,3000,2,10.00%,3600,12,36000
"July 4, 2018",0,3000,6,10.00%,32400,51,306000
"July 4, 2018",0,5000,2,8.00%,2400,6,30000
"July 4, 2018",0,10000,2,6.00%,28800,21,480000
"July 4, 2018",1,10,2,15.00%,63,30,420
"July 4, 2018",1,10,6,15.00%,495,201,3030
"July 4, 2018",1,25,2,15.00%,159,21,1050
"July 4, 2018",1,25,6,15.00%,1104,177,6975
"July 4, 2018",1,50,2,15.00%,180,15,1200
"July 4, 2018",1,50,6,15.00%,1035,87,6300
"July 4, 2018",1,100,6,15.00%,4365,153,25800
"July 4, 2018",1,250,6,15.00%,6525,96,39750
"July 4, 2018",1,500,6,12.00%,4320,42,34500
"July 4, 2018",1,1000,6,10.00%,22500,87,216000
"July 4, 2018",1,2000,2,10.00%,1200,6,12000
"July 4, 2018",1,3000,6,10.00%,26100,30,216000
"July 4, 2018",1,5000,2,8.00%,4800,9,60000
"July 4, 2018",1,10000,2,6.00%,18000,12,300000
"July 4, 2018",2,10,2,15.00%,18,9,120
"July 4, 2018",2,10,6,15.00%,351,147,2160
"July 4, 2018",2,25,2,15.00%,45,9,300
"July 4, 2018",2,25,6,15.00%,663,93,4125
"July 4, 2018",2,50,2,15.00%,135,9,900
"July 4, 2018",2,50,6,15.00%,1059,69,6300
"July 4, 2018",2,100,6,15.00%,1215,48,7800
"July 4, 2018",2,250,6,15.00%,4950,66,32250
"July 4, 2018",2,500,6,12.00%,1440,21,10500
"July 4, 2018",2,1000,6,10.00%,11400,45,111000
"July 4, 2018",2,2000,2,10.00%,1200,6,12000
"July 4, 2018",2,3000,2,10.00%,1800,6,18000
"July 4, 2018",2,3000,6,10.00%,16200,24,126000
"July 4, 2018",2,10000,2,6.00%,10800,12,180000
"July 4, 2018",3,10,6,15.00%,135,57,870
"July 4, 2018",3,25,2,15.00%,45,9,300
"July 4, 2018",3,25,6,15.00%,429,81,2625
"July 4, 2018",3,50,2,15.00%,90,6,600
"July 4, 2018",3,50,6,15.00%,720,45,4350
"July 4, 2018",3,100,6,15.00%,945,39,6300
"July 4, 2018",3,250,6,15.00%,4389,57,28500
"July 4, 2018",3,1000,6,10.00%,5100,15,51000
"July 4, 2018",3,3000,2,10.00%,3600,9,36000
"July 4, 2018",3,3000,6,10.00%,9000,9,81000
"July 4, 2018",4,10,6,15.00%,27,15,180
"July 4, 2018",4,25,6,15.00%,225,27,1500
"July 4, 2018",4,50,6,15.00%,519,24,3000
"July 4, 2018",4,100,6,15.00%,1215,42,7800
"July 4, 2018",4,250,6,15.00%,450,9,2250
"July 4, 2018",4,1000,6,10.00%,4500,15,42000
"July 4, 2018",4,3000,6,10.00%,3600,6,36000
"July 4, 2018",4,10000,2,6.00%,10800,9,180000
"July 4, 2018",5,10,6,15.00%,33,9,210
"July 4, 2018",5,25,2,15.00%,24,6,150
"July 4, 2018",5,25,6,15.00%,315,36,1875
"July 4, 2018",5,50,6,15.00%,450,36,3000
"July 4, 2018",5,100,6,15.00%,360,9,2100
"July 4, 2018",5,250,6,15.00%,1800,24,12000
"July 4, 2018",5,500,6,12.00%,360,6,3000
"July 4, 2018",5,1000,6,10.00%,600,6,6000
"July 4, 2018",5,3000,6,10.00%,1800,6,18000
"July 4, 2018",5,5000,2,8.00%,4800,6,60000
"July 4, 2018",5,10000,2,6.00%,7200,6,120000
"July 4, 2018",6,10,6,15.00%,69,33,450
"July 4, 2018",6,25,6,15.00%,438,78,2850
"July 4, 2018",6,50,6,15.00%,360,33,2400
"July 4, 2018",6,100,6,15.00%,1620,51,9600
"July 4, 2018",6,250,6,15.00%,2364,33,15750
